id,time,source,sub_source,writer,link,text,cb_level
 19519150495785104886547488768, 09/10/2016 04:09, twitter, twitter, קלמן פבלוב, http://twitter.com/GDswzgiiNFwnwP1/statuses/785104886547488768, טרוריסטים פלסטינים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון כך לפי גלצ הגזענים https://t.co/2mtGPlk2vD,3
 19519150495785076641672421376, 09/10/2016 02:17, twitter, twitter, קלמן פבלוב, http://twitter.com/GDswzgiiNFwnwP1/statuses/785076641672421376, @issacharoff מחבל טרוריסט ערבי פלסטיני טרוריסט ימח שמו ויאבד זכרו ששחט ורצח בדם קר 2 יהודים בפיגוע טרור ערבי פלסטיני התפגר ומת ברוך השם שמת,3
 19519150495785064201270198273, 09/10/2016 01:27, twitter, twitter, קלמן פבלוב, http://twitter.com/GDswzgiiNFwnwP1/statuses/785064201270198273, בגלל טרוריסטים ערבים פלסטינים טרוריסטים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון https://t.co/azKmEhPpZm,3
 19519150495785064587758538752, 09/10/2016 01:29, twitter, twitter, קלמן פבלוב, http://twitter.com/GDswzgiiNFwnwP1/statuses/785064587758538752, @noamr יש בעיה שלא שמו את הטרוריסט הערבי הפלסטיני הטרוריסט הזה ימח שמו ויאבד זכרו שביצע פיגוע טרור ערבי פלסטיני בכלא זה הבעיה,3
3.95499E+14, 09/10/2016 11:31, TB, YNET - עמוד הבית, יונתן, http://www.ynet.co.il/articles/0%2c7340%2cL-4864563%2c00.html, חיות זו מחמאה בשבילהם-חיה הורגת בשביל לאכול.. איך הם צועקים אללה ואכבר ביריות כאילו מת קדוש מעונה ימח שמם,3
 19519150495785068404390625280, 09/10/2016 01:44, twitter, twitter, קלמן פבלוב, http://twitter.com/GDswzgiiNFwnwP1/statuses/785068404390625280, אלה טרוריסטים ערבים פלסטינים טרוריסטים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון לא חמושים https://t.co/aqJXBJQXel,3
 19519150495785071704821432320, 09/10/2016 01:57, twitter, twitter, תמר חדד, http://twitter.com/t_hada7/statuses/785071704821432320, חולרות ארורים ימח שמם ! רק להרוג! כמו הנאציםיותר גרוע ! הם הורגים גם מוסלמים אחים שלהם! https://t.co/jcMj0ZxoTr,3
 19519150495785069983541948416, 09/10/2016 01:50, twitter, twitter, קלמן פבלוב, http://twitter.com/GDswzgiiNFwnwP1/statuses/785069983541948416, @L_Volf @motti2025 פתח הוא טרוריסטים ערבים פלסטינים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון,3
 19519150495785073785179365376, 09/10/2016 02:05, twitter, twitter, קלמן פבלוב, http://twitter.com/GDswzgiiNFwnwP1/statuses/785073785179365376, 2 יהודים יקרים נשחטו נרצחו היום בפיגוע טרור ערבי פלסטיני שביצע טרוריסט ערבי פלסטיני ימח שמו ויאבד זכרו שהתפגר ומת ברוך השם,3
 19519150495785046473683701761, 09/10/2016 12:17, twitter, twitter, ברוך פבלוב, http://twitter.com/NJefL1pJeXAZ3s2/statuses/785046473683701761, וביצע פיגוע טרור ערבי פלסטיני כי הוא היה טרוריסט ערבי פלסטיני טרוריסט ימח שמו ויאבד זכרו התפגר ומת ברוך השם ברוך השם,3
 19519150495785157140235231232, 09/10/2016 07:37, twitter, twitter, פבלוב דוד, http://twitter.com/baruchpavlov961/statuses/785157140235231232, טרוריסטים ערבים פלסטינים טרוריסטים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון פגעו בהם https://t.co/6DCziU2rWI,3
 19519150495785149334434123776, 09/10/2016 07:06, twitter, twitter, פבלוב דוד, http://twitter.com/baruchpavlov961/statuses/785149334434123776, @danielofir בקרב יריות עם מי אה אם הני אדם או טרוריסט ערבי פלסטיני ימח שמו ויאבד זכרו ששחט אותו אה,3
 19519150495785186428552552448, 09/10/2016 09:33, twitter, twitter, פבלוב דוד, http://twitter.com/baruchpavlov961/statuses/785186428552552448, שוטר יקר נרצח היום בדם קר בידיי טרוריסט ערבי פלסטיני טרוריסט ימח שמו ויאבד זכרו ואנשים משקרים פה שהוא נהרג תתביישו לכם,3
 19519150495785188584340926465, 09/10/2016 09:42, twitter, twitter, פבלוב דוד, http://twitter.com/baruchpavlov961/statuses/785188584340926465, הנה עוד פיגוע טרור ערבי פלסטיני שעשו טרוריסטים ערבים פלסטינים טרוריסטים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי https://t.co/bGC7FSJbLA,3
 19519150495785178381084037120, 09/10/2016 09:01, twitter, twitter, פבלוב דוד, http://twitter.com/baruchpavlov961/statuses/785178381084037120, שעושים טרוריסטים ערבים פלסטינים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון https://t.co/NzxZs2MtP6,3
 19519150495785173742712418305, 09/10/2016 08:43, twitter, twitter, מרבי לברן, http://twitter.com/LevranMerabi/statuses/785173742712418305, @menachem04 @drmichaelbenari ימח שמו של אבו נאצי מזן וכול מי שתומך בו משמאל המושחת ואנטי דמקרטי ואנטי צדק חברתי.תמיד הם תומכים לצוררי יהודים,3
 19519150495785151374010888192, 09/10/2016 07:14, twitter, twitter, פבלוב דוד, http://twitter.com/baruchpavlov961/statuses/785151374010888192, הם גם טרוריסטים ערבים פלסטינים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון https://t.co/BKwTNv0BoA,3
 119517843086075167399, 09/10/2016 08:29, Instagram, Instagram - the_jewish_idea, shovalhe_, https://www.instagram.com/p/BLWO2zFDGq-, ייימח שמם של הערביםםם,3
 19519150495781979338363154433, 01/10/2016 01:09, twitter, twitter, חדשות השואגים לימין, http://twitter.com/shoagim_yamin/statuses/781979338363154433, חייל צהל ומאבטח משרד הביטחון במחסום קלנדיה הם שירו על המחבל ימח שמו. מותו  תודה לאל - נקבע ??המחבל דקר מספר... https://t.co/ra61iI5Jnk,1
 19519150495783324042652561408, 04/10/2016 06:12, twitter, twitter, Shai Elbaz, http://twitter.com/shoagim_yamin/statuses/783324042652561408, על פי מספר דיווחים כפי הנראה דאעש ימח שמם  שחררו סרטון חדש בו נראית עריפת ראשים המונית  של המורדים בסוריה. https://t.co/peOj3uUvdy,1
 19519150495780509643130937344, 26/09/2016 11:49, twitter, twitter, ברוך קלמן, http://twitter.com/baruchpavlov/statuses/780509643130937344, @RKiryati חדירה ? של מה ? בני אדם ? או טרוריסטים ערבים פלסטינים טרוריסטים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון כדי לשחוט יהודים ?,3
 19519150495783958847220310016, 06/10/2016 12:15, twitter, twitter, Shulamit Davidovicz, http://twitter.com/ShulamiD/statuses/783958847220310016, אמי  שכילדה הצטרפה לקומוניסטים  סיפרה שלנוכח הבכי עם מותו של לנין שאלה אימה החרדית איזה רב מת  כשאמרו לה שזה גוי ירקה ואמרה טפו  ימח שמו,1
 19519150495783600825256046592, 05/10/2016 12:32, twitter, twitter, ברוך פבלוב, http://twitter.com/NJefL1pJeXAZ3s2/statuses/783600825256046592, שהם טרוריסטים מוסלמים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון בגלל זה הם ירו טיל על תינוקות יהודים https://t.co/VIn23cYvUD,3
 59510000353113119895959128427548186, 02/10/2016 01:47, facebook, FaceBook - Roei Skali, Roei Skali, http://www.facebook.com/permalink.php?story_fbid=959128427548186&id=100003531131198, יימח שמם. איזב מזל שיש להם מנהיגים כאלה מטומטמיםההחלטה היא סטירת לחי בפני המעטים שעוד סבורים שניתן להגיע לשלום. מנהיגי הרשימה המשותפת שוב לא החמיצו הזדמנות להחמיץ הזדמנות,1
 59516284907129510209319328533398, 30/09/2016 09:30, facebook, FaceBook - Albert Asseraf, Albert Asseraf, http://www.facebook.com/permalink.php?story_fbid=10209319328533398&id=1628490712, תראו מי באיור של איש השנה של ערוץ 10 עם ביבי   ..חומייני אבו חאנז והיטלר ימח שמו ושם המאייר גם ...אם זו לא תקשורת עויינת ארורה אז מה כן .,1
 19519150495784074128370180096, 06/10/2016 07:53, twitter, twitter, פבלוב דוד, http://twitter.com/baruchpavlov961/statuses/784074128370180096, הנה עוד פיגוע טרור ערבי פלסטיני שעשו טרוריסטים ערבים פלסטינים ימח שמם ויאבד זכרם שימותו עכשיו אמן כן יהי רצון https://t.co/NdX6fLVe8c,3
 59516932310629510202148492469136, 07/10/2016 02:22, facebook, FaceBook - זאביק הירוק, זאביק ירוק, http://www.facebook.com/permalink.php?story_fbid=10202148492469136&id=1693231062, ימח שמך יזבל עופות אתה וכל משפחתך שתחיט ותיסבלו ליפני המוות אמןעזרו להגיע ל-6 000 000 חתימות ולהדיח את בנימין נתניהו מתפקידו כרהמ המכהן!!!...,3
3.95499E+14, 09/10/2016 09:34, TB, גלובס online - גלובס SITE, כל הכבוד לבנט, http://www.globes.co.il/serve/article_response/show_response.asp?StockView=false&did=1001155930&pdid=1001155930&res=7514331&title=, לא רק שהוא לא צריך לשבת-לא רק שהוא לא צריך לשבת בכלא..הייתי נותן לו צלש..מה הוא כבר עשה כולה הרג מחבל כלב ימח שמו ושם זכרו..,1
 19519150495784914323390992384, 09/10/2016 03:32, twitter, twitter, יוני, http://twitter.com/zeevbarim/statuses/784914323390992384, @RShoyer @RMatsliah 'שלטון החוק'. חלאה אנטישמית בזויה שכל מה שהיא רוצה זה לראות יהודים מגורשים ונרצחים. גם אייכמן דיבר בשם החוק.ימח שמך.,3
 19519150495785277808809480192, 10/10/2016 03:36, twitter, twitter, maya sela, http://twitter.com/mayasel/statuses/785277808809480192, RT @JudyMozes: מנסה להשאר ערה מקוה שהילרי תשפיל את  הבושה האמריקאית שדעותיו מזכירות את אלו של הסוטה האכזר ימח שמו מגרמניה גמאם אינו מתמקד ד,1
 19519150495785216514639163392, 09/10/2016 11:33, twitter, twitter, Simon, http://twitter.com/simon_sbngigi/statuses/785216514639163392, הנה עוד מחבל מוסלמי טירוריסט בן של שרמותה שהסמולנים האגזוזנים בארץ (ימח שמם וזיכרם )כל כך אוהבים לאהוב ??טפו https://t.co/kTNvHVe9p5,3
 19519150495785355101502332928, 10/10/2016 08:43, twitter, twitter, Judy Mozes, http://twitter.com/JudyMozes/statuses/785355101502332928, שמחה שאצל האמריקאים יש גבולות לביזוי העצמי שמפנימים שהאיש חושב כמו הצורר הסוטה ימח שמו.שהוא אלהים.בקרוב אצלינו. https://t.co/hGQvJzeos3,1
 595100002135901898951118981431516376, 27/09/2016 08:50, facebook, FaceBook - Livnat Yaka, Livnat Yaka, http://www.facebook.com/permalink.php?story_fbid=1118981431516376&id=100002135901898, באהבה גדולה ממני לזה שמנסה לפרוץ לי לפייסמניאק - מילים נרדפותאין לו לב  איש זדון  אכזר  אכזרי  בכור שטן  בן בליעל  בן זונה  זד  זונה  חולרה  חלאה  חלאת אדם  חלאת המין האנושי  חרא  חריאת  חרין  כילי  מלעון  מנול  מניוק  מרשע  נבז  נבזה  נבילה  נבל  נבלה  סדיסט  סדיסטי  ערל לב  קאקר  קהה רגש  רע  רע לב  רשע  רשע בן רשע  רשע גמור  רשע מרושע.בן אלף  בן אלף זונות  בן בליעל  בן זונה  בן זנונים  בן טיבוגה  בן כלבתה  בן נעוות המרדות  גוואד  חתיכת חרא  ימח שמו  כלב בן כלב  מאדר פאקרLivnat Yaka feeling furious.,3
 395496443582952251760, 27/09/2016 12:00, TB, ערוץ 7 - INN SITE, י, http://www.inn.co.il/News/News.aspx/331030, ימח שמם שונאי ישראל-,3
 5951432383893640056951774789099399532, 27/09/2016 02:31, facebook, FaceBook - חדשות - השואגים לימין, חדשות השואגים לימין, http://www.facebook.com/permalink.php?story_fbid=1774789099399532&id=1432383893640056, המחבלים של גדודי צלאח א-אדין מציגים את הטיל החדש שלהם מדגם 117.שימו לב כיצד מתבצעת פעולת יצור הטיל על ידי מחרטות ותבינו מדוע כוחותינו פועלים לילות כימים לאיתור מבוקשים ואמלח בכל השטחים. ימח שמם של כל מבקשי רעתנו!,1
 595189596507757724951215796175137747, 29/09/2016 12:52, facebook, FaceBook - מרימים את טבריה מהקרשים, Ron Cobi, http://www.facebook.com/permalink.php?story_fbid=1215796175137747&id=189596507757724, 2 מצבות עם הכיתוב וולקוביסק שבפולין!אחת בטבריה בבית העלמין העתיק והשניה בטרבלינקה שבפולין ימח שמם!היום כו באלול אזכרה לסבתא רבקה לוי שעלתה לבדה ארצה וחיה פה בטבריה כשכל המשפחה שלה נשרפה באושוויץ! האדמה הזו של טבריה יקרה לנו  יש בה את הדם והדנא שלנו לנצח. ת.נ.צ.ב.ה.האשה הקטנה הזו שומרת עלינו מלמעלה.,1
